ticker,company_name,current_yield,avg_yield_5y,yield_gap_ratio,market_cap,equity_ratio,consecutive_no_cut_years,per,pbr,payout_ratio,last_updated,data_quality_flag,y1_fiscal_year,y1_dividend_per_share,y1_yield,y1_is_missing,y2_fiscal_year,y2_dividend_per_share,y2_yield,y2_is_missing,y3_fiscal_year,y3_dividend_per_share,y3_yield,y3_is_missing,y4_fiscal_year,y4_dividend_per_share,y4_yield,y4_is_missing,y5_fiscal_year,y5_dividend_per_share,y5_yield,y5_is_missing
7196.T,Ｃａｓａ,0.042666666666666665,0.03923306423814347,0.08751807933434264,6811611136.0,43.47370239629073,7,,1.0737095,121.64999999999999,2026-09-24,,2021,30.0,0.03783632740062306,False,2022,30.0,0.03870289855985406,False,2023,30.0,0.03662378095831631,False,2024,30.0,0.037329954356779035,False,2025,32.0,0.04567235991514486,False
7198.T,ＳＢＩアルヒ,0.047619047619047616,0.059883009624186356,-0.20479869135009887,37339942912.0,18.356253950264804,1,20.704954,0.895872,98.550004,2026-09-24,,2021,60.0,0.0709497701840635,False,2022,60.0,0.06959698401741624,False,2023,45.0,0.061464713937062196,False,2024,40.0,0.05190344577865544,False,2025,40.0,0.04550013420373446,False
7199.T,プレミアグループ,0.022190745986779982,0.015552881249520048,0.4267932501230134,82044387328.0,12.700726258387155,6,13.501626,3.2033105,34.43,2026-09-24,,2021,15.833333,0.013648001705439065,False,2022,18.666667,0.01151149634474265,False,2023,24.0,0.013897590237530972,False,2024,35.0,0.014063182693652752,False,2025,47.0,0.0246441352662348,False
7201.T,日産自動車,0.0,0.014323770289379496,-1.0,1061152096256.0,24.22205702860859,0,,0.21758986,0.0,2026-09-24,,2021,0.0,0.0,True,2022,5.0,0.01261282081226289,False,2023,15.0,0.027756030634634592,False,2024,15.0,0.03125,False,2025,0.0,0.0,True
7202.T,いすゞ自動車,0.041837198726693954,0.04548106683295865,-0.08011835165713621,1511234469888.0,40.389059871618265,0,11.394963,1.0024549,47.65,2026-09-24,,2021,39.0,0.03348211689124631,False,2022,73.0,0.05543983237964849,False,2023,86.0,0.05298997517448786,False,2024,95.0,0.047019226685247835,False,2025,92.0,0.038474183034162744,False
7203.T,トヨタ自動車,0.03199730549006399,0.028828806090920266,0.10990740959410239,35158405152768.0,37.829768942462046,9,8.446417,0.9423614,27.040002,2026-09-24,,2021,51.0,0.027579793143629835,False,2022,53.0,0.0324614803283172,False,2023,65.0,0.027030050829571998,False,2024,85.0,0.028343703881237796,False,2025,95.0,0.02872900227184449,False
7208.T,カネミツ,0.023552123552123553,0.03854544173953656,-0.38897772371445327,6621570560.0,77.21458275588957,9,8.915663,0.5261896,21.68,2026-09-24,,2021,27.0,0.0440018564874708,False,2022,27.5,0.04248758711978084,False,2023,29.0,0.038799208526719246,False,2024,30.0,0.03736516589230543,False,2025,30.5,0.030073390671406477,False
7211.T,三菱自動車工業,0.034013605442176874,0.016541821217364017,1.0562189008833354,491844599808.0,38.023691714103165,2,49.131016,0.5368859,133.69,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,10.0,0.02396852434189877,False,2024,12.5,0.024536431568994578,False,2025,12.5,0.03420415017592674,False
7212.T,エフテック,0.026881720430107527,0.031198921740847395,-0.13837661912166477,13818435584.0,31.826145995313084,4,2.9230347,0.2305532,9.43,2026-09-24,,2021,8.0,0.015604186624986294,False,2022,20.0,0.044078394921191776,False,2023,20.0,0.03402187978153651,False,2024,20.0,0.03682482115215569,False,2025,20.0,0.025465326224366713,False
7213.T,レシップホールディングス,0.03007518796992481,0.019644737910842626,0.5309538924072512,9977449472.0,50.55140570336422,4,8.713312,0.9149962,31.45,2026-09-24,,2021,5.0,0.00991657943861653,False,2022,5.0,0.012204102288611823,False,2023,5.0,0.008890564551934321,False,2024,8.5,0.01925656128152703,False,2025,20.0,0.047955881993523436,False
7214.T,ＧＭＢ,0.03536693191865606,0.030462034042083835,0.16101675514497882,6024727040.0,23.704068350485468,4,,0.2676705,35.819998,2026-09-24,,2021,10.0,0.015329186419149208,False,2022,20.0,0.03226375303026529,False,2023,25.0,0.02370228266407176,False,2024,35.0,0.03632701356650262,False,2025,40.0,0.04468793453043029,False
7215.T,ファルテック,0.0,0.01801256930257993,-1.0,3985595648.0,28.95383816635363,0,,0.21004458,0.0,2026-09-24,,2021,29.0,0.04180993469925571,False,2022,29.0,0.048252911813643926,False,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
7217.T,テイン,0.0389908256880734,0.04344308267801773,-0.10248483108214568,4277730304.0,76.03376536344132,0,12.834854,0.6168325,47.099999999999994,2026-09-24,,2021,14.5,0.03120926509293068,False,2022,18.0,0.050407478052743836,False,2023,16.0,0.04236456402286236,False,2024,18.0,0.04721861038834406,False,2025,17.0,0.04601549583320771,False
7218.T,田中精密工業,0.03056768558951965,0.017658543503968997,0.7310422902460301,9956260864.0,54.400031179457265,4,9.310456,0.41247335,26.009999999999998,2026-09-24,,2021,3.0,0.0053599177343355555,False,2022,7.0,0.012166378794381962,False,2023,11.0,0.01341396818454805,False,2024,28.0,0.02895101906511745,False,2025,35.0,0.02840143374146196,False
7219.T,エッチ・ケー・エス,0.026519787841697267,0.03139429354589354,-0.15526725253653217,3467919872.0,80.48329311784724,1,8.3694725,0.3116848,22.2,2026-09-24,,2021,36.0,0.022924790391289026,False,2022,50.0,0.028405130954172454,False,2023,80.0,0.04200899344756879,False,2024,65.0,0.03414968796915497,False,2025,65.0,0.02948286496728248,False
7220.T,武蔵精密工業,0.017064846416382253,0.020245487109748373,-0.1571036881515493,192034750464.0,40.45833416220733,2,151.57787,1.5351968,207.35999999999999,2026-09-24,,2021,30.0,0.017225338349353355,False,2022,50.0,0.03404199016322785,False,2023,25.0,0.017381932923562188,False,2024,50.0,0.012900985690740696,False,2025,50.0,0.019677188421857783,False
7222.T,日産車体,0.013978494623655914,0.015407301702164335,-0.09273571103678135,125970989056.0,66.32700558203645,7,18.289085,0.6764522,30.45,2026-09-24,,2021,13.0,0.0197123918785597,False,2022,13.0,0.01652704026215819,False,2023,13.0,0.01458127042823719,False,2024,13.0,0.013265021924853133,False,2025,13.0,0.01295078401701347,False
7224.T,新明和工業,0.02750891492613347,0.04103590807125862,-0.3296379629673505,129839382528.0,42.18053341259761,4,11.278368,1.0454162,32.18,2026-09-24,,2021,38.0,0.05120645555068743,False,2022,44.0,0.04701121095460546,False,2023,46.5,0.04288043002904376,False,2024,47.5,0.035565074022460876,False,2025,54.0,0.028516369799495563,False
7226.T,極東開発工業,0.06629116117850953,0.04425255103678839,0.498018975751247,88872796160.0,55.745042966694044,2,24.054195,0.7904161,145.77,2026-09-24,,2021,42.0,0.03386175733647297,False,2022,59.0,0.04826704580350189,False,2023,56.0,0.03255040288176418,False,2024,133.0,0.05655159899488369,False,2025,153.0,0.05003195016731924,False
7228.T,デイトナ,0.033707865168539325,0.036614789109505094,-0.0793920711183651,9741052928.0,80.71866323906572,2,7.816159,0.98763597,26.35,2026-09-24,,2021,80.0,0.02933026687875495,False,2022,123.0,0.038902653716515044,False,2023,121.0,0.043149565880277574,False,2024,129.0,0.03676261043032203,False,2025,135.0,0.03492884864165589,False
7231.T,トピー工業,0.03604465709728868,0.03740633430250776,-0.03640231609457101,67209703424.0,53.0123942292822,5,6.73672,0.47495112,27.93,2026-09-24,,2021,20.0,0.021821950386096287,False,2022,40.0,0.029034361166967247,False,2023,98.0,0.043078199002288445,False,2024,103.0,0.055498598847440614,False,2025,113.0,0.0375985621097462,False
7235.T,東京ラヂエーター製造,0.03907242693773825,0.029660612150609056,0.31731694340421535,14986656768.0,71.96790353584322,3,7.327406,0.6107529,30.25,2026-09-24,,2021,15.5,0.03101563086328358,False,2022,8.0,0.01335882958584489,False,2023,17.0,0.027454733814424658,False,2024,27.0,0.036588558284190095,False,2025,61.5,0.03988530820530205,False
7236.T,ティラド,0.020598006644518274,0.04802315793955889,-0.571081796194191,85198774272.0,53.15216846327401,2,10.185436,1.5998486,37.9,2026-09-24,,2021,4.0,0.01880580174594147,False,2022,20.0,0.0939659671600874,False,2023,8.0,0.030425753253390055,False,2024,19.0,0.05725483012220284,False,2025,31.0,0.039663437416172696,False
7238.T,曙ブレーキ工業,0.0,0.0,0.0,29585870848.0,39.297771775827144,0,31.96481,0.57978415,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
7239.T,タチエス,0.04370526315789473,0.05578430650233056,-0.21653120925562075,81511251968.0,61.56234592538679,5,8.760605,0.75262237,38.740003,2026-09-24,,2021,38.3,0.03891608263237642,False,2022,68.6,0.07507444707574717,False,2023,83.19999999999999,0.05274554511310343,False,2024,98.3,0.06107140795938288,False,2025,103.8,0.051114049731042936,False
7240.T,ＮＯＫ,0.03996003996003996,0.04745209488158314,-0.15788670532332927,471968448512.0,65.66016917984552,5,10.544612,0.75477636,45.64,2026-09-24,,2021,37.5,0.037388312002299286,False,2022,60.0,0.06060292961012633,False,2023,87.5,0.05222371538075118,False,2024,100.0,0.043346305124335426,False,2025,120.0,0.04369921229040346,False
7241.T,フタバ産業,0.0369702434625789,0.03946671298701933,-0.0632550657375881,99037069312.0,41.54014572341266,9,6.1820617,0.71124715,23.979999,2026-09-24,,2021,10.0,0.0278734713844808,False,2022,10.0,0.03314331489790386,False,2023,30.0,0.041326368589134826,False,2024,37.0,0.05490714592309858,False,2025,41.0,0.04008326414047855,False
7242.T,カヤバ,0.02845100105374078,0.04159102842158308,-0.31593417779069566,190894456832.0,50.591826235604366,1,7.5108824,0.833742,24.69,2026-09-24,,2021,60.0,0.04508993355674647,False,2022,65.0,0.04437528954401407,False,2023,115.0,0.05166601056770859,False,2024,100.0,0.036024318877842465,False,2025,135.0,0.030799589561603804,False
7244.T,市光工業,0.024734982332155476,0.02546133196754307,-0.02852755842913135,54508294144.0,61.01927630919231,5,7.3928947,0.6572965,20.91,2026-09-24,,2021,7.0,0.014533232312365146,False,2022,9.0,0.027413989898788023,False,2023,11.0,0.023528370430839524,False,2024,13.0,0.03411116107863222,False,2025,14.0,0.027719906117090427,False
7245.T,大同メタル工業,0.0199479618386817,0.0335517148701008,-0.4054562660682932,53069438976.0,39.19468663158799,2,12.303917,0.6532796,33.07,2026-09-24,,2021,20.0,0.03799426723461727,False,2022,25.0,0.05764224501064221,False,2023,4.0,0.007940298011975266,False,2024,20.0,0.04023913105679172,False,2025,23.0,0.02394263303647752,False
7246.T,プレス工業,0.03468780971258672,0.05071487632601489,-0.31602298525584427,98430918656.0,58.0128870333277,5,11.748953,0.817973,43.1,2026-09-24,,2021,17.0,0.05404966422232147,False,2022,21.0,0.058498457305174736,False,2023,23.5,0.04655870114883387,False,2024,26.0,0.05026958371799073,False,2025,35.0,0.04419797523575362,False
7247.T,ミクニ,0.037940379403794036,0.04112093489763121,-0.07734638090683077,12407656448.0,38.022415418456056,0,10.368081,0.30027488,39.330003000000005,2026-09-24,,2021,10.0,0.03670115239916087,False,2022,10.0,0.03566824957586263,False,2023,10.0,0.02542639729956266,False,2024,21.0,0.06769057155234794,False,2025,14.0,0.04011830366122197,False
7254.T,ユニバンス,0.017985611510791366,0.019557136767548798,-0.08035558964669443,17404219392.0,59.938499135467474,5,18.834688,0.5624244,40.67,2026-09-24,,2021,5.0,0.005922254076989737,False,2022,7.0,0.02154561737987085,False,2023,9.0,0.018550850662481855,False,2024,13.0,0.03287991564518336,False,2025,15.0,0.018887046073218196,False
7255.T,桜井製作所,0.029411764705882353,0.026543173084347886,0.1080726713576694,1623541632.0,67.73659681265583,2,7.2618537,0.3351473,21.350001,2026-09-24,,2021,13.0,0.030689623174907452,False,2022,15.0,0.03458224692154892,False,2023,10.0,0.021583516643046523,False,2024,10.0,0.02138239590894628,False,2025,15.0,0.024478082773290284,False
7256.T,河西工業,0.0,0.0,0.0,19926870016.0,11.507682568516952,0,21.237114,0.9702446,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
7259.T,アイシン,0.026917900403768506,0.0390578522823864,-0.31081974991473227,1554648137728.0,48.76860314776984,5,16.174444,0.7354429,50.79,2026-09-24,,2021,56.666664,0.045291882934864976,False,2022,56.666664,0.054304135791540795,False,2023,60.0,0.03947585268387931,False,2024,60.0,0.0353455685148303,False,2025,60.0,0.020871821486816638,False
7261.T,マツダ,0.04757785467128028,0.037973898672941486,0.2529094018250526,729401589760.0,42.547203444675546,0,20.772686,0.38015422,98.92,2026-09-24,,2021,0.0,0.0,True,2022,40.0,0.04653563182544139,False,2023,50.0,0.03704260387800612,False,2024,60.0,0.059933909549326925,False,2025,55.0,0.046357348111933,False
7264.T,ムロコーポレーション,0.03384841795437822,0.03960103071819754,-0.1452642181148044,8211072512.0,75.07190372255221,5,11.497462,0.35917383,38.919997,2026-09-24,,2021,44.0,0.04135588864310169,False,2022,44.0,0.047626044224485936,False,2023,44.0,0.03446296045404736,False,2024,44.0,0.03957044340989004,False,2025,46.0,0.03498981685946263,False
7265.T,エイケン工業,0.031161473087818695,0.04504960573573735,-0.3082853317160411,3633079552.0,77.80942273297289,3,15.943273,1.1239823,49.71,2026-09-24,,2021,140.0,0.06545565785538665,False,2022,110.0,0.04897406209497159,False,2023,110.0,0.04284511494750199,False,2024,110.0,0.036767520021961285,False,2025,110.0,0.031205673758865248,False
7266.T,今仙電機製作所,0.02469758064516129,0.02665179663547318,-0.07332398701072385,21071384576.0,68.73050511028097,3,8.579088,0.37151137,23.35,2026-09-24,,2021,20.0,0.03782857863225583,False,2022,12.5,0.022242265843949,False,2023,13.5,0.02183102080828391,False,2024,13.5,0.02473215885098512,False,2025,24.5,0.026624959041892018,False
7267.T,本田技研工業,0.03981534910559723,0.046094170859093654,-0.13621726210653184,6745841729536.0,35.26638064643874,0,,0.54577625,55.300000000000004,2026-09-24,,2021,42.99999699999999,0.04802740254951987,False,2022,41.666668,0.047788709729519645,False,2023,49.0,0.03744441285271113,False,2024,73.0,0.0510836534803182,False,2025,69.0,0.04612667568339941,False
7269.T,スズキ,0.021597187343043698,0.021369800371847103,0.010640575355872706,3841184235520.0,62.576838438317175,3,8.742425,1.0853052,20.21,2026-09-24,,2021,24.5,0.024362992368902978,False,2022,24.0,0.02421529651046034,False,2023,26.25,0.01839173261513435,False,2024,36.75,0.021228049009479697,False,2025,43.0,0.01865093135525816,False
7270.T,ＳＵＢＡＲＵ,0.0471841704718417,0.036726676399770355,0.2847383726815187,1827948855296.0,50.623718547108034,5,20.928566,0.66780084,92.04,2026-09-24,,2021,56.0,0.03212467808061715,False,2022,66.0,0.03725628753944517,False,2023,86.0,0.036774597532505685,False,2024,106.0,0.04011313601359081,False,2025,124.0,0.03736468283269295,False
7271.T,安永,0.018726591760299626,0.01746612240914131,0.07216652452284533,8252967424.0,34.75410612013064,3,4.409579,0.56365025,12.659999999999998,2026-09-24,,2021,9.0,0.010496550267069209,False,2022,8.0,0.013007284543776977,False,2023,13.0,0.021508792427812822,False,2024,13.0,0.028165317049906782,False,2025,15.0,0.014152667757140774,False
7272.T,ヤマハ発動機,0.019178082191780823,0.041260198831814775,-0.5351917165994593,1771582390272.0,39.00782888626135,0,8.167741,1.4156252,15.67,2026-09-24,,2021,38.333336,0.04922848179206544,False,2022,41.666668,0.04694216318915328,False,2023,48.333336,0.04183430607795901,False,2024,50.0,0.03749957657338464,False,2025,35.0,0.030796466526511523,False
7273.T,イクヨ,0.05221518987341772,0.015370387673115622,2.397129010919316,18493091840.0,40.59067519532338,4,5.850227,1.4154916,2.78,2026-09-24,,2021,0.5,0.0035012695414446005,False,2022,1.0,0.007509931155144663,False,2023,2.0,0.009426516652107942,False,2024,3.0,0.01221924232344597,False,2025,33.0,0.04419497869343494,False
7276.T,小糸製作所,0.02099737532808399,0.019581507857260476,0.07230635562615961,686724874240.0,68.06668719191438,5,44.23619,1.1202695,92.99,2026-09-24,,2021,27.0,0.00974670139305068,False,2022,27.0,0.014762697171684434,False,2023,41.0,0.019920883951266337,False,2024,56.0,0.028963914623780434,False,2025,56.0,0.024513342146520484,False
7277.T,ＴＢＫ,0.02373887240356083,0.02488968098476399,-0.04623637329492558,10705267712.0,55.488312010051146,0,,0.3392038,169.85,2026-09-24,,2021,8.0,0.021750737563109905,False,2022,7.0,0.031906941056121754,False,2023,5.0,0.014296506971728623,False,2024,9.0,0.034029794532561115,False,2025,8.0,0.02246442480029856,False
7278.T,エクセディ,0.05,0.053049538994790535,-0.05748474072677612,214761406464.0,60.202809720621175,4,19.723219,1.1383612,98.64,2026-09-24,,2021,70.0,0.053538864412900566,False,2022,95.0,0.07071002683335761,False,2023,105.0,0.04644531563008846,False,2024,160.0,0.0396653334330777,False,2025,300.0,0.054888154664528316,False
7279.T,ハイレックスコーポレーション,0.018297533810660304,0.02584359473760487,-0.2919896014297243,91668938752.0,63.229565663166035,5,2.2444625,0.42840987,4.42,2026-09-24,,2021,34.0,0.025740462961996016,False,2022,34.0,0.03460534859178466,False,2023,34.0,0.026826276436395464,False,2024,40.0,0.02706301831279656,False,2025,46.0,0.014982867385051644,False
7280.T,ミツバ,0.007358351729212656,0.005185582689157128,0.4190019078470606,62491734016.0,34.36697842366256,3,5.6570787,0.5017232,8.33,2026-09-24,,2021,0.0,0.0,True,2022,3.0,0.006625892908898016,False,2023,3.0,0.0031719055077784994,False,2024,6.0,0.006372523057968347,False,2025,10.0,0.009757591971140778,False
7282.T,豊田合成,0.019980970504281638,0.031644063342772304,-0.36857127708773174,616208728064.0,57.26246264755914,0,10.646919,1.059799,27.96,2026-09-24,,2021,70.0,0.032212172520720464,False,2022,55.0,0.03006586784631067,False,2023,68.0,0.02814372165070332,False,2024,107.0,0.04059626881356193,False,2025,105.0,0.027202285882565163,False
7283.T,愛三工業,0.033408577878103835,0.039172588718950206,-0.14714398586728994,126924152832.0,45.541871604874856,5,inf,0.8711703,35.15,2026-09-24,,2021,22.0,0.03434517410703481,False,2022,29.0,0.04821241484699984,False,2023,47.0,0.04397562874090775,False,2024,59.0,0.0354731434393422,False,2025,74.0,0.03385658246046645,False
7284.T,盟和産業,0.04208754208754209,0.05285135781878928,-0.2036620472108387,4156637440.0,52.931362374705785,5,53.53763,0.33881947,225.53,2026-09-24,,2021,50.0,0.060653185647169934,False,2022,50.0,0.06340386497329638,False,2023,50.0,0.05666008836954163,False,2024,50.0,0.04176855570126509,False,2025,50.0,0.04177109440267335,False
7287.T,日本精機,0.023457235654998194,0.04285670540684906,-0.45265891457794094,159283789824.0,66.69027975753387,5,19.391184,0.68196774,55.93,2026-09-24,,2021,40.0,0.041390536600997965,False,2022,40.0,0.058278548983646865,False,2023,40.0,0.038363321068497165,False,2024,50.0,0.04601475797540457,False,2025,65.0,0.030236362405698755,False
7291.T,日本プラスト,0.03747323340471092,0.04008795754863258,-0.06522467852720149,8780272640.0,43.88648332358105,3,4.3973637,0.23257771,28.24,2026-09-24,,2021,25.0,0.05566325740539777,False,2022,10.0,0.02882904441764987,False,2023,12.5,0.026578335230673475,False,2024,15.0,0.044929297508970636,False,2025,17.5,0.04443985318047111,False
7292.T,村上開明堂,0.032991202346041054,0.029883513128085116,0.10399343626821667,79010062336.0,77.63027589762896,9,12.984788,0.8272266,45.720002,2026-09-24,,2021,51.0,0.02232736867295828,False,2022,74.0,0.03461000824645929,False,2023,110.0,0.02935199937043297,False,2024,180.0,0.031121227836445723,False,2025,225.0,0.03200696151412932,False
7294.T,ヨロズ,0.03479236812570146,0.02849946335107767,0.22080783406701698,18352775168.0,39.524656801053105,0,9.984312,0.33235133,37.0,2026-09-24,,2021,19.0,0.020190847143723774,False,2022,14.0,0.022637248980526378,False,2023,31.0,0.04050316351219232,False,2024,32.0,0.027729621382306988,False,2025,31.0,0.031436435736638894,False
7296.T,エフ・シー・シー,0.03966942148760331,0.044326816255180944,-0.10506946271001982,200936964096.0,77.55349854172262,4,10.936371,0.9872649,50.080000000000005,2026-09-24,,2021,46.0,0.0384389873696623,False,2022,52.0,0.046353264752589406,False,2023,60.0,0.04011130168077877,False,2024,145.0,0.04966592656698081,False,2025,168.0,0.047064600905893435,False
7297.T,カーメイト,0.03436426116838488,0.0367701385632593,-0.06543019659105587,6158140416.0,75.22537674120343,9,21.923656,0.40126014,75.26,2026-09-24,,2021,27.0,0.03375840405826127,False,2022,30.0,0.03988431665609214,False,2023,30.0,0.03783698565347627,False,2024,30.0,0.03783587304475782,False,2025,30.0,0.034535113403709024,False
7299.T,フジオーゼックス,0.029883785279468732,0.040967967320257814,-0.2705572857481797,17816649728.0,83.8703818512262,5,8.485958,0.54614186,25.370002000000003,2026-09-24,,2021,26.0,0.04634832729023466,False,2022,26.0,0.049400388955699176,False,2023,33.0,0.0343446308691579,False,2024,50.0,0.04613389823330597,False,2025,54.0,0.02861259125289138,False
7305.T,新家工業,0.05368647100930565,0.05073591048577701,0.058155269024999345,26637488128.0,57.8098486248551,4,17.511751,0.77498716,100.27999999999999,2026-09-24,,2021,32.5,0.0497626815027642,False,2022,37.5,0.045852152629457514,False,2023,50.0,0.040566693734238435,False,2024,127.5,0.05507461236907204,False,2025,150.0,0.06242341219335286,False
7309.T,シマノ,0.018875278396436525,0.014107907675538506,0.33792188257399025,1514504978432.0,92.53994138022915,4,26.851658,1.746269,52.459997,2026-09-24,,2021,235.0,0.008190966613709943,False,2022,260.5,0.013152267453630654,False,2023,285.0,0.013614382505369201,False,2024,309.0,0.014867545047934132,False,2025,339.0,0.020714376757048604,False
7313.T,テイ・エス　テック,0.04745023179710935,0.045419438969229155,0.044711975179966945,214138601472.0,73.30551277592859,9,30.376076,0.68724465,149.07999999999998,2026-09-24,,2021,49.5,0.04252641094789963,False,2022,58.0,0.04467883093827745,False,2023,68.0,0.04470815412409319,False,2024,78.0,0.046700114657107425,False,2025,87.0,0.048483684178768076,False
7314.T,小田原機器,0.03067484662576687,0.0293489220124872,0.045177966424645,4154729216.0,56.969297509832494,5,32.462036,1.0744059,99.55000000000001,2026-09-24,,2021,15.0,0.03135988472792371,False,2022,15.0,0.03290834972379201,False,2023,26.0,0.025765685435012176,False,2024,28.0,0.023321708539648003,False,2025,40.0,0.0333889816360601,False
7318.T,セレンディップ・ホールディングス,0.0,0.0,0.0,24631719936.0,29.595168342781765,0,6.0084147,1.8579602,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
7320.T,Ｓｏｌｖｖｙ,0.016359918200409,0.006542211665164545,1.5006708797761785,15642993664.0,12.21963971929085,6,9.542084,2.946854,13.01,2026-09-24,,2021,2.5,0.0021394756341617848,False,2022,5.0,0.0051602564506355204,False,2023,5.0,0.003478807978292782,False,2024,7.5,0.004745919872280375,False,2025,24.0,0.01718659839045226,False
7322.T,三十三フィナンシャルグループ,0.01543509965969859,0.04435125385133379,-0.6519805344976869,214054420480.0,5.042010573977266,7,17.352793,0.9178762,30.349999999999998,2026-09-24,,2021,18.0,0.059085297044803524,False,2022,18.0,0.05210805063127421,False,2023,18.0,0.04379455058469434,False,2024,20.25,0.03756428168682392,False,2025,31.75,0.029204089309072943,False
7325.T,アイリックコーポレーション,0.06552706552706553,0.029133259154880804,1.249218502423802,5740487680.0,70.04308453906602,5,14.7448015,1.472297,67.230004,2026-09-24,,2021,12.0,0.012966654432604995,False,2022,12.0,0.019702381876951305,False,2023,15.0,0.025969628975410643,False,2024,20.0,0.03283016062612951,False,2025,46.0,0.054197469863307556,False
7326.T,ＳＢＩインシュアランスグループ,0.010043668122270743,0.007895402821221736,0.2720906519518891,56838688768.0,20.293657174290185,2,19.744783,1.1311631,40.07,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,10.0,0.010281374177447709,False,2024,18.0,0.017563688560411447,False,2025,23.0,0.01163195136824952,False
7327.T,第四北越フィナンシャルグループ,0.019316493313521546,0.0418103019538444,-0.5379967995723738,706504097792.0,5.252998906670711,6,16.757969,1.1836687,39.23,2026-09-24,,2021,20.0,0.05671227838653499,False,2022,20.0,0.04802242375187203,False,2023,21.666667,0.0374473209421298,False,2024,31.166668,0.0343474160848933,False,2025,52.0,0.032522070603791864,False
7337.T,ひろぎんホールディングス,0.02161594963273872,0.03910183819498568,-0.44718840262832715,705580564480.0,4.6576049689331125,4,16.350971,1.1714674,39.790002,2026-09-24,,2021,24.0,0.041412849509385126,False,2022,25.5,0.04407713033608031,False,2023,31.5,0.038303159125959815,False,2024,42.5,0.0385882311215148,False,2025,51.5,0.03312782088198834,False
7343.T,ブロードマインド,0.03167420814479638,0.023535534015264304,0.34580367389385014,7613317632.0,75.64345211056101,4,19.20904,2.0404928,99.91,2026-09-24,,2021,5.0,0.008635908131310502,False,2022,16.0,0.018768511194493624,False,2023,24.0,0.025849323116473217,False,2024,40.0,0.03158997203485386,False,2025,42.0,0.0328339555991903,False
7345.T,アイ・パートナーズフィナンシャル,0.0042780748663101605,0.006477044561483495,-0.3395020173629444,3083966720.0,54.008484463305486,2,34.73254,4.152197,14.860000000000001,2026-09-24,,2021,0.0,0.0,True,2022,5.0,0.01074154699780842,False,2023,4.0,0.009049396370907053,False,2024,4.0,0.006826627555779628,False,2025,4.0,0.005767651882922369,False
7347.T,マーキュリアホールディングス,0.0275,0.03276272064836807,-0.16063136834242764,15478499328.0,76.63101216689512,4,66.17039,0.8817652,181.81,2026-09-24,,2021,20.0,0.03890644026968546,False,2022,20.0,0.03778368609099587,False,2023,21.0,0.03160708385094851,False,2024,22.0,0.02865436616818366,False,2025,22.0,0.026862026862026864,False
7350.T,おきなわフィナンシャルグループ,0.01639344262295082,0.027275253306004128,-0.39896277262649227,169278849024.0,5.525686123106548,3,15.003595,1.0259093,32.14,2026-09-24,,2021,0.0,0.0,True,2022,75.0,0.03655376961939101,False,2023,80.0,0.03741992537940662,False,2024,85.0,0.034623359092346095,False,2025,130.0,0.027779212438876915,False
7351.T,グッドパッチ,0.02079002079002079,0.00326067693078037,5.375983034003054,4184301824.0,79.02453336505619,0,10.767854,0.9539146,22.379999,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,10.0,0.01630338465390185,False
7352.T,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,0.0015432098765432098,0.0007476200952497347,1.0641631844148285,14369248256.0,33.79271140455193,2,57.857143,3.8499472,8.930001,2026-09-24,,2021,0.0,0.0,True,2022,1.0,0.002065203662812141,False,2023,0.5,0.00045637710118981163,False,2024,0.5,0.0005727778115720416,False,2025,0.5,0.0006437419006746796,False
7353.T,ＫＩＹＯラーニング,0.0,0.0,0.0,3486106624.0,32.14509872795243,0,8.779221,2.1880329,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
7354.T,ダイレクトマーケティングミックス,0.019444444444444445,0.012597873759424075,0.5434703360079842,16398070784.0,54.27775086640104,2,9.299923,1.0564404,18.08,2026-09-24,,2021,5.0,0.0031840840573315477,False,2022,17.0,0.011488110567784753,False,2023,3.0,0.0070699957919773985,False,2024,4.5,0.017192195562157255,False,2025,7.0,0.024054982817869417,False
7356.T,Ｒｅｔｔｙ,0.0,0.0,0.0,1749846528.0,36.39358259401444,0,334.2857,4.452563,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
